arrival_year,arrival_month,booking_status,stays_in_weekend_nights,stays_in_week_nights,market_segment_type,avg_price_per_room
2018,3,1,0,3,Online,114.3
2018,11,0,0,3,Online,110.0
2018,9,1,0,3,Online,181.8
2018,4,0,2,2,Online,75.65
2018,4,1,2,3,Online,77.23
2018,1,1,2,1,Offline,65.0
2018,7,0,0,2,Online,115.0
2017,9,0,1,1,Online,118.8
2018,5,1,0,4,Online,127.48
2018,5,1,1,2,Online,114.3
2018,12,1,2,2,Offline,87.2
2017,7,0,0,2,Online,101.5
2017,10,1,0,2,Offline,100.0
2018,7,1,0,4,Online,91.38
2018,8,0,3,9,Online,119.71
2018,6,1,0,1,Online,119.0
2018,7,1,0,1,Online,139.0
2018,8,1,1,3,Online,109.8
2018,9,1,0,3,Corporate,65.0
2018,7,0,0,1,Online,131.4
2018,4,1,0,3,Online,96.3
2018,2,1,1,2,Complementary,0.0
2018,4,1,0,2,Online,137.0
2018,6,0,0,2,Online,75.0
2018,12,1,0,3,Offline,92.65
2018,6,0,1,1,Online,62.8
2018,10,0,0,1,Online,160.0
2018,6,1,0,2,Offline,90.0
2018,8,1,3,5,Offline,81.26
2018,5,0,0,4,Online,114.75
2018,4,1,1,2,Online,99.3
2018,10,1,1,0,Corporate,89.0
2018,4,0,0,2,Online,85.0
2018,3,0,2,2,Online,75.0
2017,9,1,0,2,Offline,102.6
2018,6,1,2,2,Offline,90.95
2018,7,0,1,1,Online,115.0
2018,12,0,2,1,Online,78.3
2018,5,0,0,1,Online,121.5
2018,6,1,0,3,Offline,120.0
2018,8,0,0,4,Online,105.4
2018,10,1,1,2,Online,101.87
2018,9,1,0,1,Corporate,65.0
2017,11,1,0,2,Online,116.0
2018,4,1,0,1,Online,69.3
2017,9,1,0,2,Online,90.25
2018,9,0,2,3,Online,119.85
2017,12,1,1,0,Online,76.5
2018,10,1,0,3,Online,109.0
2018,5,1,1,1,Online,126.9
2018,7,1,0,1,Corporate,65.0
2018,1,1,1,1,Online,86.0
2018,7,1,1,3,Online,139.0
2018,9,1,2,0,Online,109.8
2018,5,0,2,3,Online,132.6
2018,6,1,1,2,Offline,75.33
2017,9,1,0,2,Corporate,65.0
2018,11,1,2,1,Offline,68.0
2017,12,1,4,6,Online,113.85
2018,4,1,0,3,Online,96.3
2018,12,0,0,3,Online,79.5
2017,11,1,0,2,Corporate,40.0
2018,2,1,2,1,Offline,76.0
2018,9,1,1,1,Offline,90.95
2018,4,1,0,1,Offline,104.0
2018,6,0,1,1,Online,109.0
2017,9,1,0,2,Offline,109.0
2017,12,1,0,1,Offline,75.0
2018,7,1,1,1,Online,150.3
2018,6,1,0,1,Offline,120.0
2017,7,1,2,1,Offline,94.5
2018,8,0,2,1,Online,103.5
2018,11,0,0,3,Online,110.0
2018,4,0,2,3,Online,78.0
2018,3,1,2,3,Offline,85.0
2017,10,1,0,1,Complementary,0.0
2018,6,1,0,2,Offline,130.0
2018,5,0,0,3,Online,187.85
2018,8,1,0,3,Online,168.3
2018,11,1,0,4,Online,74.8
2018,4,0,2,3,Online,112.2
2018,1,1,1,0,Online,106.0
2018,9,0,2,3,Online,134.46
2018,9,1,1,0,Online,108.0
2017,11,1,0,5,Online,90.95
2018,2,0,2,1,Online,79.0
2018,9,1,0,2,Online,168.3
2017,9,1,0,2,Offline,101.5
2017,9,1,0,2,Offline,82.0
2018,5,1,0,2,Corporate,110.0
2017,8,1,0,1,Online,106.0
2018,8,0,1,2,Online,102.25
2018,6,1,0,1,Offline,95.0
2017,10,1,0,1,Corporate,85.5
2018,2,1,1,2,Online,102.37
2018,6,1,0,1,Online,129.0
2017,8,1,0,1,Online,106.0
2018,11,1,0,2,Online,102.6
2017,10,1,0,2,Online,92.4
2018,3,1,1,2,Online,82.1
2018,7,0,1,0,Online,105.3
2018,10,0,1,4,Online,135.0
2018,6,0,0,3,Online,130.0
2018,4,0,1,1,Online,76.5
2018,5,1,2,1,Online,108.0
2018,12,1,0,2,Corporate,85.0
2018,10,1,1,1,Offline,107.0
2018,12,1,0,2,Corporate,85.0
2018,2,0,2,3,Online,73.95
2018,3,1,0,2,Online,88.4
2018,4,1,0,1,Corporate,67.0
2018,3,1,0,3,Corporate,76.0
2018,5,1,2,2,Offline,81.0
2018,9,0,1,2,Online,160.0
2018,10,1,2,0,Online,150.0
2018,10,1,0,1,Offline,90.0
2017,9,1,0,2,Offline,106.0
2018,5,0,2,2,Online,89.25
2018,4,1,2,1,Online,94.0
2018,10,0,0,2,Online,120.0
2018,9,1,0,1,Online,125.1
2017,11,1,2,2,Offline,60.0
2018,12,1,2,0,Offline,75.0
2018,5,1,0,1,Corporate,125.1
2018,12,1,2,3,Online,96.9
2018,2,1,1,2,Offline,93.8
2018,9,0,0,2,Online,98.1
2018,2,1,2,2,Online,64.64
2018,7,1,1,1,Offline,105.0
2018,10,0,1,0,Online,90.0
2018,3,1,2,2,Offline,74.8
2018,7,0,0,5,Online,90.95
2017,9,1,1,0,Offline,59.5
2017,7,0,2,1,Online,94.5
2018,6,0,0,3,Online,140.4
2018,7,0,2,4,Online,110.0
2018,10,1,1,0,Corporate,95.0
2017,8,1,0,2,Offline,109.0
2017,12,1,2,1,Offline,66.0
2018,10,1,0,1,Complementary,0.0
2018,3,0,2,7,Online,88.33
2018,10,1,0,3,Offline,105.0
2018,5,0,1,2,Online,95.0
2018,5,0,0,3,Online,143.1
2017,10,0,0,2,Online,114.0
2017,9,1,2,5,Offline,75.6
2018,9,1,0,3,Online,135.9
2018,10,0,2,1,Online,108.9
2018,1,1,1,2,Offline,70.0
2018,11,0,1,1,Online,93.6
2018,7,1,0,1,Online,125.1
2018,8,1,0,1,Offline,73.0
2017,9,1,1,0,Offline,67.0
2017,12,1,0,3,Offline,70.0
2018,6,0,2,0,Online,115.2
2018,11,1,0,1,Offline,75.0
2017,9,1,0,2,Offline,116.0
2018,1,1,1,0,Online,81.0
2017,9,1,2,0,Online,92.4
2018,6,1,0,1,Online,69.84
2017,9,1,0,2,Offline,87.5
2018,1,1,1,2,Online,55.59
2017,9,1,2,5,Online,101.83
2018,9,0,0,3,Online,125.1
2018,7,1,1,1,Corporate,79.0
2018,12,1,0,3,Online,122.4
2018,8,0,1,3,Online,112.2
2018,9,1,1,3,Online,113.34
2018,10,0,1,0,Online,126.0
2018,10,1,2,1,Offline,112.25
2018,5,0,1,2,Online,159.3
2017,10,1,2,1,Offline,85.0
2018,5,1,0,3,Online,146.0
2018,11,1,0,3,Offline,75.0
2018,10,0,2,2,Online,115.0
2018,6,1,2,3,Online,168.5
2017,8,0,0,2,Online,80.0
2018,9,1,0,3,Online,159.0
2018,5,1,0,3,Online,156.0
2018,1,1,0,3,Online,6.67
2017,10,0,0,2,Online,80.0
2018,9,1,0,2,Online,128.8
2017,10,1,2,1,Online,71.64
2018,2,1,0,3,Online,80.3
2017,8,1,0,3,Corporate,65.0
2017,10,1,2,3,Online,74.15
2017,9,1,1,1,Online,124.0
2018,3,0,0,2,Corporate,75.0
2018,8,1,0,1,Online,168.3
2017,10,1,0,2,Offline,85.0
2017,8,0,0,4,Online,67.5
2018,5,1,0,3,Offline,160.0
2018,3,0,1,1,Online,80.1
2018,11,1,0,2,Offline,75.0
2018,5,1,2,2,Online,126.9
2018,10,0,2,1,Online,115.0
2018,10,1,1,1,Online,81.5
2018,8,1,0,1,Online,166.0
2018,11,1,2,3,Online,143.3
2018,4,0,2,1,Online,228.6
2018,6,1,2,1,Offline,107.0
2018,8,1,0,1,Online,130.0
2018,1,1,0,2,Online,96.0
2018,9,1,2,1,Online,91.51
2017,8,1,1,0,Online,90.0
2018,9,0,1,2,Online,107.0
2018,4,1,0,4,Offline,80.0
2018,7,0,2,4,Online,110.0
2018,6,1,0,3,Online,114.9
2018,6,1,0,3,Offline,90.0
2018,4,0,0,1,Online,75.0
2018,6,1,0,2,Offline,95.0
2017,9,1,1,3,Online,124.0
2018,9,1,0,4,Online,118.8
2018,3,1,0,3,Online,101.0
2018,6,1,0,2,Online,131.0
2018,11,1,0,2,Online,90.0
2017,12,1,2,2,Offline,65.0
2018,7,1,0,4,Online,146.7
2017,10,1,0,2,Offline,100.0
2018,6,1,0,2,Online,118.8
2018,2,0,1,2,Online,69.9
2018,9,1,2,1,Offline,85.5
2018,3,1,0,2,Online,169.0
2018,7,1,1,2,Online,126.9
2018,8,1,2,5,Offline,85.0
2017,9,1,1,1,Online,114.5
2017,9,1,2,2,Online,141.53
2018,3,1,0,4,Online,88.7
2017,9,1,1,3,Online,89.25
2017,8,1,1,0,Complementary,0.0
2018,11,1,1,2,Online,161.1
2018,2,1,0,2,Online,81.0
2018,4,1,2,2,Online,144.5
2018,7,1,2,3,Online,103.5
2018,10,0,1,2,Online,135.0
2018,10,1,1,1,Online,102.15
2018,5,0,1,2,Online,95.0
2017,10,1,0,1,Complementary,0.0
2018,12,1,0,1,Online,86.4
2017,9,1,2,3,Online,66.53
2018,1,1,2,5,Online,79.54
2018,5,0,0,4,Online,112.8
2017,10,1,1,1,Offline,112.2
2017,9,1,2,3,Online,75.6
2018,4,1,0,4,Online,118.15
2018,4,1,1,2,Online,121.0
2018,1,1,0,1,Complementary,0.0
2018,4,1,0,1,Online,95.0
2018,2,0,0,2,Online,91.0
2018,8,1,0,2,Online,99.33
2017,12,1,0,4,Offline,139.5
2018,6,1,2,1,Online,150.33
2018,3,1,0,1,Online,69.5
2018,4,1,0,2,Online,94.5
2018,5,1,1,2,Offline,85.0
2018,8,0,0,4,Online,81.82
2018,12,1,0,4,Offline,105.0
2018,8,0,2,3,Online,123.8
2018,2,1,1,3,Online,93.0
2017,9,1,0,2,Offline,116.0
2018,5,0,2,3,Online,215.0
2018,4,0,0,2,Online,85.0
2018,8,1,0,5,Online,114.66
2018,10,1,2,3,Offline,78.0
2018,6,1,1,1,Offline,110.0
2017,9,1,0,2,Offline,101.5
2018,11,0,0,3,Online,89.0
2018,4,0,0,3,Online,167.0
2018,3,1,0,1,Online,89.0
2017,10,1,1,2,Online,105.9
2018,8,0,0,4,Online,90.95
2018,10,1,1,2,Offline,85.0
2018,1,1,0,3,Offline,60.0
2018,6,1,0,2,Offline,95.0
2018,6,0,1,0,Online,105.3
2018,12,1,1,0,Online,108.0
2018,5,0,0,4,Online,90.1
2018,2,0,1,2,Online,79.0
2018,7,1,0,3,Online,116.27
2018,5,1,0,1,Online,106.25
2018,11,1,2,2,Online,74.8
2017,7,0,2,1,Online,94.5
2018,4,0,1,2,Online,149.0
2018,3,1,0,3,Online,106.8
2017,9,1,1,2,Offline,76.67
2018,4,0,1,1,Online,105.3
2017,9,1,1,5,Online,105.0
2017,12,1,0,2,Online,0.0
2018,11,0,1,2,Online,89.0
2018,3,1,0,1,Online,86.0
2018,3,1,1,1,Corporate,80.0
2018,4,1,0,3,Online,90.9
2018,9,0,0,4,Online,100.0
2018,8,1,2,0,Online,107.1
2018,1,1,0,3,Online,89.0
2018,8,0,0,5,Online,103.5
2018,10,1,1,1,Online,118.5
2018,10,1,1,3,Offline,85.0
2018,4,0,0,2,Online,115.0
2018,12,1,0,1,Online,79.2
2018,4,1,0,4,Offline,105.0
2018,3,1,0,1,Offline,72.0
2018,6,1,0,4,Online,121.5
2017,10,1,2,2,Online,98.21
2018,6,1,1,1,Online,89.1
2018,12,1,2,3,Online,77.53
2018,8,1,1,0,Complementary,0.0
2018,8,1,0,2,Online,135.9
2018,4,1,2,2,Online,134.0
2018,5,1,1,2,Online,103.0
2018,6,0,1,2,Online,90.0
2018,10,1,1,1,Offline,95.0
2018,12,1,1,0,Online,111.6
2017,7,0,2,1,Online,94.5
2018,7,0,2,2,Online,180.5
2017,7,0,2,3,Online,49.74
2018,3,1,2,3,Online,110.15
2017,12,1,0,3,Offline,65.0
2018,8,0,1,5,Online,142.0
2018,4,0,1,2,Online,122.33
2017,10,0,0,2,Online,101.5
2018,2,1,0,3,Online,80.3
2018,9,1,0,1,Online,125.1
2018,8,1,2,3,Online,95.79
2018,7,0,0,2,Online,115.0
2018,11,0,1,2,Online,96.0
2018,10,0,0,2,Online,110.0
2018,2,1,0,3,Offline,75.0
2018,7,1,0,1,Online,104.72
2017,9,1,0,2,Offline,121.0
2018,7,0,0,5,Online,90.95
2018,12,0,0,3,Online,88.0
2018,5,1,0,1,Online,114.3
2018,3,1,0,5,Offline,62.0
2017,10,1,0,1,Offline,85.0
2018,3,1,1,3,Online,73.95
2017,12,1,0,4,Offline,60.5
2018,1,1,1,2,Corporate,95.0
2018,3,0,0,4,Online,88.83
2018,7,0,2,4,Online,110.0
2017,12,1,2,2,Offline,58.0
2018,7,1,1,2,Online,137.7
2017,7,1,2,1,Online,58.9
2018,2,1,0,1,Corporate,66.0
2017,9,1,0,1,Offline,110.0
2018,12,1,0,2,Offline,98.1
2017,9,1,0,2,Corporate,65.0
2018,4,0,0,3,Online,143.33
2018,10,1,0,2,Complementary,0.0
2018,7,1,1,2,Offline,96.9
2017,8,0,2,1,Online,72.5
2018,5,1,1,2,Online,87.78
2018,3,1,0,4,Online,105.0
2018,6,0,1,3,Online,88.8
2017,10,1,1,3,Online,89.25
2017,9,1,0,2,Offline,65.0
2018,6,1,0,2,Offline,90.0
2018,9,0,1,2,Online,107.0
2018,9,1,0,1,Corporate,160.0
2018,8,0,1,2,Online,113.6
2017,7,0,0,2,Online,109.0
2017,8,1,2,3,Online,90.0
2018,7,1,0,4,Offline,72.25
2018,4,1,0,3,Online,95.24
2018,10,1,2,1,Corporate,95.0
2018,4,0,0,3,Online,117.67
2018,10,0,0,3,Online,139.5
2017,11,1,0,2,Offline,73.0
2018,6,0,0,3,Online,130.0
2018,3,0,1,2,Online,130.0
2018,12,1,2,5,Online,90.34
2018,7,0,2,5,Online,101.88
2018,1,1,2,3,Online,75.95
2017,7,0,0,2,Online,101.5
2018,3,0,2,2,Online,67.66
2018,6,0,1,1,Online,115.0
2018,4,1,2,4,Online,115.03
2018,12,1,0,1,Online,206.0
2017,8,1,0,5,Online,90.0
2018,11,1,2,2,Offline,75.0
2017,10,1,0,2,Offline,100.0
2017,11,1,0,2,Offline,73.0
2018,3,1,2,1,Offline,107.0
2018,9,1,0,3,Offline,95.67
2018,9,1,1,3,Online,105.64
2018,11,1,0,3,Online,90.0
2018,2,0,1,2,Online,75.3
2018,11,0,1,2,Online,121.33
2017,8,1,1,5,Online,104.0
2018,9,1,0,3,Offline,120.0
2017,8,1,1,2,Online,115.67
2017,9,0,0,1,Online,133.0
2017,12,1,0,3,Online,183.5
2018,5,1,2,3,Online,107.95
2017,8,1,0,2,Online,80.0
2018,11,1,0,4,Online,120.06
2017,7,0,1,4,Online,68.0
2018,3,1,0,1,Online,67.6
2018,1,1,0,1,Online,93.45
2018,7,1,0,0,Online,0.0
2018,3,1,1,1,Online,105.3
2018,11,1,0,4,Online,159.38
2018,6,1,0,2,Offline,95.0
2018,7,0,2,7,Online,127.22
2018,11,0,0,3,Online,110.0
2018,2,1,0,3,Offline,75.0
2018,10,0,1,3,Online,90.95
2018,7,0,0,2,Online,94.5
2018,7,1,0,2,Online,240.0
2017,9,1,1,4,Online,143.2
2017,11,1,2,5,Online,68.85
2018,12,1,2,2,Online,88.4
2017,8,0,0,4,Online,76.5
2017,10,1,2,1,Corporate,123.0
2018,6,0,0,3,Online,120.0
2018,12,1,2,3,Online,122.91
2017,10,1,0,1,Offline,95.0
2017,12,1,0,2,Online,0.0
2018,5,1,0,4,Offline,72.0
2018,8,0,0,2,Online,135.9
2017,8,1,0,2,Offline,101.5
2018,3,1,1,3,Corporate,107.0
2018,7,1,1,2,Online,169.0
2018,12,0,1,2,Online,79.2
2018,12,1,3,7,Online,75.99
2018,9,1,1,2,Online,87.3
2018,10,1,0,2,Offline,90.0
2018,4,0,0,2,Online,87.3
2018,12,1,0,1,Online,105.4
2017,9,1,1,3,Offline,63.75
2017,10,0,0,2,Online,101.5
2018,5,0,0,3,Online,95.0
2018,4,0,2,0,Online,95.0
2018,8,1,2,1,Online,85.5
2017,8,1,1,3,Online,115.0
2018,6,1,1,0,Online,99.0
2018,12,1,2,1,Offline,75.0
2018,7,1,1,0,Online,105.3
2018,11,1,1,4,Online,88.4
2018,4,0,2,5,Online,90.95
2018,2,1,1,0,Online,127.0
2018,3,1,0,1,Corporate,79.0
2018,10,0,1,1,Online,90.45
2018,6,0,2,5,Online,85.61
2018,3,1,1,2,Online,102.58
2018,3,1,0,2,Online,88.4
2018,7,1,0,1,Corporate,140.0
2017,9,1,2,1,Online,120.33
2018,9,1,0,2,Online,158.4
2018,5,1,1,0,Online,89.0
2018,5,1,0,1,Corporate,65.0
2018,6,0,1,2,Online,72.0
2018,4,0,2,2,Online,101.8
2018,6,1,2,3,Online,75.27
2018,8,0,0,2,Online,96.3
2018,6,0,0,1,Online,85.5
2018,10,0,2,1,Online,80.0
2018,10,0,2,2,Online,70.0
2018,2,1,2,1,Offline,87.0
2017,11,1,0,2,Corporate,79.0
2018,3,1,2,1,Corporate,85.67
2018,3,1,2,1,Offline,40.67
2017,9,1,0,3,Offline,95.0
2018,10,1,0,3,Offline,105.0
2018,9,0,2,3,Online,108.11
2018,3,0,2,2,Online,75.0
2018,5,1,1,3,Online,86.36
2018,9,0,0,1,Online,106.2
2018,1,1,0,1,Offline,80.0
2018,9,0,1,2,Online,100.0
2018,6,1,0,2,Online,156.0
2018,9,0,1,3,Online,100.3
2018,11,0,0,3,Online,159.0
2018,11,1,0,2,Online,103.0
2018,5,1,1,0,Online,56.47
2018,12,1,0,1,Online,156.6
2018,9,0,0,3,Online,93.09
2018,6,0,2,3,Online,80.75
2018,11,1,1,1,Online,79.2
2018,5,1,1,3,Online,150.45
2017,12,1,2,3,Offline,58.0
2018,3,0,1,2,Online,89.0
2017,9,1,0,1,Online,105.0
2017,10,1,1,3,Online,92.4
2018,6,1,2,0,Online,90.9
2017,10,1,0,2,Offline,100.0
2018,3,1,1,4,Offline,63.58
2017,9,1,0,2,Offline,109.0
2018,10,1,0,2,Online,175.0
2018,9,1,2,1,Online,159.0
2018,11,0,0,1,Online,71.1
2018,7,1,2,3,Online,108.9
2017,11,1,0,2,Offline,73.0
2018,8,1,0,1,Corporate,79.0
2018,11,1,0,3,Online,57.93
2018,8,0,0,2,Online,100.8
2018,5,0,0,1,Online,156.0
2018,4,1,1,1,Online,129.0
2018,7,1,2,4,Online,68.72
2017,10,0,0,2,Online,80.0
2018,3,1,1,3,Online,64.98
2017,10,0,0,2,Online,101.5
2018,9,0,0,1,Online,150.15
2018,5,1,2,2,Online,99.45
2018,5,1,1,4,Online,97.71
2018,5,0,0,2,Online,105.3
2018,8,1,1,3,Online,105.3
2018,8,1,1,3,Online,143.1
2018,10,0,2,2,Online,107.0
2018,3,1,1,2,Online,89.93
2018,8,1,0,1,Online,102.7
2018,3,1,2,1,Offline,86.0
2018,6,1,0,3,Offline,120.0
2018,7,1,0,3,Online,182.33
2018,7,0,2,2,Online,80.75
2018,3,1,0,2,Online,126.3
2018,11,1,0,2,Complementary,20.0
2018,11,0,2,5,Online,212.06
2018,9,1,2,1,Online,142.33
2017,9,1,0,3,Offline,64.6
2018,6,0,1,3,Online,85.0
2018,5,0,0,1,Online,141.0
2018,10,1,0,2,Online,103.18
2018,8,1,1,1,Online,124.0
2018,6,1,2,3,Online,140.4
2018,7,0,1,1,Online,115.0
2018,6,1,1,4,Offline,95.0
2018,4,1,1,1,Offline,70.0
2018,12,0,1,2,Online,78.55
2018,1,1,2,1,Online,71.84
2018,3,1,0,2,Corporate,55.0
2018,10,1,1,3,Online,158.4
2018,9,0,2,2,Online,119.85
2018,2,0,0,1,Online,109.0
2018,4,0,2,1,Online,118.8
2018,6,1,2,2,Online,143.1
2018,12,1,0,1,Online,88.0
2018,3,1,2,1,Online,76.1
2018,6,1,0,1,Offline,120.0
2018,8,1,2,0,Online,126.9
2018,11,1,1,4,Online,138.24
2018,12,1,2,3,Online,63.75
2018,7,1,1,3,Online,107.55
2018,10,0,0,3,Online,147.3
2018,6,1,0,2,Offline,95.0
2018,9,1,0,2,Online,160.2
2018,3,0,2,2,Online,81.25
2018,3,1,2,1,Online,88.2
2018,6,1,1,0,Online,85.47
2018,9,1,0,2,Online,89.1
2018,10,1,0,3,Online,146.33
2018,5,0,0,3,Online,116.1
2018,3,1,1,2,Offline,38.67
2017,10,1,0,2,Online,98.25
2018,9,0,0,2,Online,120.0
2018,9,0,0,2,Online,135.9
2018,8,1,2,5,Online,90.95
2018,5,1,0,2,Corporate,130.0
2018,8,1,1,3,Online,124.25
2018,3,1,0,3,Offline,117.0
2018,11,1,2,5,Online,85.0
2018,4,0,1,2,Online,198.9
2017,9,1,1,3,Offline,84.0
2018,5,1,0,3,Online,143.1
2017,9,1,0,2,Offline,108.0
2018,5,0,2,4,Online,135.15
2018,10,1,0,3,Online,87.78
2017,8,0,0,3,Corporate,60.0
2018,5,1,2,3,Online,101.15
2017,12,1,1,2,Online,80.27
2018,4,1,1,3,Online,82.45
2018,5,1,0,3,Offline,160.0
2018,9,1,0,1,Online,149.0
2018,7,0,0,4,Online,135.9
2018,10,0,0,3,Online,122.4
2018,8,1,0,1,Online,124.0
2018,2,1,2,1,Online,187.0
2017,7,0,2,1,Online,94.5
2018,5,1,2,1,Offline,80.75
2018,10,0,2,1,Online,170.4
2018,12,1,0,3,Online,79.2
2018,3,0,2,1,Online,100.0
2017,11,1,0,2,Online,105.5
2018,4,1,0,4,Offline,95.0
2018,9,0,0,2,Online,120.0
2018,3,0,1,3,Online,80.0
2018,7,0,0,2,Corporate,105.0
2018,7,1,0,2,Corporate,105.0
2018,9,0,0,3,Online,139.5
2018,6,0,1,1,Online,115.0
2018,11,1,1,1,Online,79.2
2018,1,1,0,2,Online,65.36
2018,9,1,0,3,Online,123.3
2018,7,1,0,1,Corporate,84.0
2018,1,0,2,1,Online,77.6
2018,12,1,2,2,Online,105.4
2017,7,1,0,2,Offline,87.0
2018,4,1,0,3,Offline,90.95
2018,7,0,0,2,Online,115.0
2018,11,1,0,3,Offline,75.0
2017,11,1,2,2,Online,81.77
2018,10,0,2,1,Online,147.0
2018,4,0,2,1,Online,198.9
2017,10,1,1,1,Online,136.0
2018,12,1,1,2,Online,110.7
2018,2,1,2,6,Online,62.58
2018,6,1,0,1,Offline,102.68
2018,10,0,0,1,Online,108.0
2017,8,1,2,3,Online,90.0
2018,4,0,1,3,Online,76.5
2017,10,1,1,2,Offline,65.0
2018,5,1,0,1,Online,90.71
2018,3,0,0,4,Online,95.4
2017,10,1,2,2,Offline,88.5
2018,11,0,1,3,Online,136.06
2018,1,1,0,3,Offline,52.0
2018,10,1,1,2,Offline,85.0
2017,9,1,0,2,Offline,101.5
2018,4,1,1,3,Online,82.45
2017,12,1,1,3,Offline,61.5
2018,5,0,2,1,Online,98.1
2018,7,1,0,3,Online,138.25
2018,9,1,0,1,Online,76.23
2018,11,0,0,3,Online,78.3
2017,9,1,1,3,Online,94.5
2018,2,1,0,1,Corporate,66.0
2018,8,0,0,1,Online,80.0
2018,5,1,1,0,Corporate,89.0
2017,10,1,0,3,Online,114.67
2018,2,1,1,2,Online,91.0
2018,5,0,0,3,Online,141.0
2018,6,0,0,3,Online,130.0
2017,11,1,2,2,Online,90.95
2017,10,1,1,1,Offline,112.2
2018,12,1,0,3,Offline,68.0
2018,7,1,0,1,Offline,75.0
2018,4,1,2,4,Online,73.74
2018,10,1,1,3,Online,118.8
2018,1,1,0,1,Online,67.5
2018,12,1,0,3,Online,79.2
2018,6,0,0,2,Online,124.0
2018,1,1,0,2,Offline,62.0
2017,12,1,0,2,Online,0.0
2018,7,1,2,1,Online,118.8
2018,4,1,0,0,Online,0.0
2018,9,1,0,1,Corporate,110.0
2018,8,0,0,1,Online,149.4
2018,12,1,2,2,Offline,75.0
2018,1,1,2,5,Offline,52.0
2018,7,0,0,2,Online,137.7
2017,9,0,0,1,Online,108.0
2018,5,1,1,5,Online,111.35
2018,8,0,1,2,Online,127.05
2018,2,1,0,3,Online,80.3
2018,9,0,0,4,Online,168.3
2018,12,1,1,4,Online,96.9
2017,11,1,2,1,Offline,60.0
2018,12,1,2,1,Online,88.0
2018,4,0,1,2,Online,122.33
2018,7,1,0,1,Online,137.7
2018,2,1,2,2,Online,72.07
2018,4,1,0,4,Online,84.58
2018,10,1,1,2,Online,140.0
2018,8,1,0,1,Online,259.2
2018,7,1,2,1,Offline,85.5
2018,4,1,0,1,Online,111.0
2018,3,1,0,2,Online,1.0
2018,7,0,2,2,Online,108.45
2018,9,1,2,2,Online,120.38
2018,4,0,0,1,Online,85.5
2017,10,1,0,2,Offline,100.0
2018,9,1,2,0,Online,84.7
2018,5,1,2,2,Online,115.85
2017,8,1,0,2,Online,81.0
2018,9,1,2,1,Online,117.0
2018,2,1,2,3,Online,55.32
2018,12,1,0,1,Offline,65.0
2017,12,1,2,2,Offline,82.0
2018,3,0,1,1,Online,182.0
2018,8,1,2,2,Online,131.5
2018,10,1,2,2,Offline,81.0
2018,6,0,1,2,Online,132.0
2017,12,1,0,2,Online,81.0
2018,10,0,1,2,Online,89.4
2018,8,1,2,1,Online,135.9
2018,6,0,0,1,Online,112.5
2018,3,0,1,3,Online,124.1
2018,7,1,0,2,Offline,90.0
2018,5,1,2,0,Online,121.0
2018,11,0,0,2,Online,52.0
2018,5,0,0,2,Corporate,89.0
2018,4,0,2,4,Online,138.0
2017,8,1,1,0,Online,129.0
2018,5,1,1,0,Online,132.3
2018,2,1,0,1,Online,90.0
2018,6,1,2,6,Online,140.25
2018,5,1,1,3,Online,187.85
2017,9,0,0,1,Online,108.0
2018,2,1,2,0,Offline,54.0
2018,2,0,2,1,Online,73.5
2018,9,1,2,2,Offline,80.75
2018,2,1,0,2,Online,81.0
2017,10,0,0,1,Online,108.0
2018,4,1,2,1,Online,90.3
2018,2,1,1,2,Online,82.7
2018,3,0,0,1,Online,89.0
2018,5,1,0,4,Online,92.28
2018,5,1,2,1,Online,105.3
2018,5,0,1,2,Online,112.42
2017,9,1,0,3,Online,114.0
2018,8,0,1,2,Online,194.85
2018,10,0,1,5,Online,80.0
2018,6,1,1,0,Online,116.1
2017,10,1,2,0,Corporate,65.0
2018,10,0,0,3,Online,125.1
2018,8,1,0,3,Offline,82.44
2017,10,1,1,3,Online,111.75
2018,11,0,0,3,Online,110.0
2018,10,1,0,2,Offline,90.0
2018,8,1,2,0,Online,135.9
2018,6,1,1,0,Offline,106.0
2018,10,0,1,4,Online,90.0
2018,2,1,0,2,Complementary,2.0
2018,11,0,2,3,Online,79.05
2018,10,1,0,3,Online,139.0
2017,9,1,1,1,Online,128.5
2018,4,1,2,2,Online,58.14
2018,11,1,2,4,Online,196.67
2018,2,1,0,2,Corporate,81.0
2018,8,1,2,5,Offline,82.45
2018,11,0,2,0,Online,95.0
2017,8,1,2,7,Complementary,0.0
2018,6,0,1,5,Online,164.33
2018,6,1,2,2,Online,156.6
2018,6,0,0,3,Online,111.35
2017,10,1,2,1,Offline,65.0
2018,9,0,1,0,Online,98.82
2018,5,0,0,1,Aviation,110.0
2018,5,1,1,2,Online,88.01
2018,12,1,0,3,Offline,68.0
2017,10,1,0,2,Online,79.35
2018,4,1,2,3,Online,70.03
2018,4,0,1,2,Online,118.8
2018,9,1,1,0,Online,159.0
2018,4,1,1,1,Online,85.5
2018,2,0,2,1,Online,60.0
2018,6,1,0,2,Online,103.55
2018,6,1,0,1,Online,91.0
2018,10,0,0,2,Online,119.0
2018,7,1,2,5,Online,181.16
2018,7,0,2,1,Online,117.9
2018,5,1,0,1,Online,142.0
2018,12,1,1,3,Online,74.8
2017,9,0,1,3,Online,116.75
2018,9,0,0,2,Online,120.0
2018,4,0,0,1,Online,89.0
2018,11,1,1,2,Online,79.2
2018,4,1,1,3,Online,101.34
